Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778707963,200,,Aggregated,29.400000,0.000000,16,110,2400,5500,8600,11000,13000,15000,19000,22000,22000,4553,0,16,2128.6608879103946,1.6689170006429777,21728.80512499978,268.20513946848234
1778707964,200,,Aggregated,30.200000,0.000000,16,110,2400,5500,8600,11000,13000,15000,19000,22000,22000,4584,0,16,2130.78362269765,1.6689170006429777,21728.80512499978,268.3693280977312
1778707965,200,,Aggregated,30.600000,0.000000,16,110,2500,5500,8700,11000,13000,15000,19000,22000,22000,4622,0,16,2138.8120901008288,1.6689170006429777,21728.80512499978,268.48334054521854
1778707966,200,,Aggregated,31.300000,0.000000,16,110,2500,5500,8600,11000,13000,15000,19000,22000,22000,4652,0,16,2133.071008085344,1.6689170006429777,21728.80512499978,268.4217540842648
1778707967,200,,Aggregated,31.400000,0.000000,15,110,2400,5500,8600,11000,13000,15000,19000,22000,22000,4671,0,15,2129.683636906663,1.6689170006429777,21728.80512499978,268.3943481053308
1778707968,200,,Aggregated,30.700000,0.000000,16,110,2500,5500,8600,11000,13000,15000,19000,22000,22000,4704,0,16,2132.0792994332533,1.6689170006429777,21728.80512499978,268.60480442176873
1778707969,200,,Aggregated,31.400000,0.000000,15,110,2400,5500,8600,11000,13000,15000,19000,22000,22000,4742,0,15,2124.9051320974327,1.6689170006429777,21728.80512499978,268.6634331505694
1778707970,200,,Aggregated,30.400000,0.000000,15,110,2400,5500,8600,11000,13000,15000,19000,22000,22000,4766,0,15,2127.3317916554806,1.6689170006429777,21728.80512499978,268.54553084347464
1778707971,200,,Aggregated,31.900000,0.000000,15,110,2400,5500,8600,11000,13000,15000,19000,22000,22000,4798,0,15,2127.721393408507,1.6689170006429777,21728.80512499978,268.5118799499792
1778707972,200,,Aggregated,30.600000,0.000000,15,110,2400,5500,8600,11000,13000,15000,19000,22000,22000,4832,0,15,2127.8826853849373,1.6689170006429777,21728.80512499978,268.36134105960264
1778707973,200,,Aggregated,30.200000,0.000000,15,110,2500,5600,8600,11000,13000,15000,19000,22000,22000,4870,0,15,2133.4647337073948,1.6689170006429777,21728.80512499978,268.27330595482545
1778707974,200,,Aggregated,31.400000,0.000000,15,110,2500,5600,8600,11000,13000,15000,19000,22000,22000,4886,0,15,2134.5179916320126,1.6689170006429777,21728.80512499978,268.078387228817
1778707975,200,,Aggregated,30.500000,0.000000,15,110,2500,5600,8600,11000,13000,15000,19000,22000,22000,4923,0,15,2131.417764530168,1.6689170006429777,21728.80512499978,267.8267316676823
1778707976,200,,Aggregated,31.100000,0.000000,15,110,2400,5600,8600,11000,13000,15000,19000,22000,22000,4944,0,15,2130.9132040329728,1.6689170006429777,21728.80512499978,267.86913430420714
1778707977,200,,Aggregated,30.300000,0.000000,15,110,2400,5600,8600,11000,13000,15000,19000,22000,22000,4981,0,15,2132.7784561650296,1.6689170006429777,21728.80512499978,268.036940373419
1778707978,200,,Aggregated,29.900000,0.000000,15,110,2600,5700,8700,11000,13000,15000,19000,22000,22000,5030,0,15,2143.7252560447355,1.638040999750956,21728.80512499978,267.73916500994034
1778707979,200,,Aggregated,29.300000,0.000000,15,110,2600,5700,8600,11000,13000,15000,19000,22000,22000,5053,0,15,2141.0423764727907,1.638040999750956,21728.80512499978,267.4391450623392
1778707980,200,,Aggregated,31.100000,0.000000,15,110,2500,5600,8600,11000,13000,15000,19000,22000,22000,5079,0,15,2137.213669362673,1.638040999750956,21728.80512499978,267.6772986808427
1778707981,200,,Aggregated,31.800000,0.000000,15,110,2500,5600,8600,11000,13000,15000,19000,22000,22000,5114,0,15,2135.567739640794,1.638040999750956,21728.80512499978,267.75381306218225
1778707982,200,,Aggregated,30.700000,0.000000,15,110,2500,5600,8700,11000,13000,15000,19000,22000,22000,5151,0,15,2137.6523913849774,1.638040999750956,21728.80512499978,267.5629974762182
1778707983,200,,Aggregated,31.100000,0.000000,15,110,2500,5700,8700,11000,13000,15000,19000,22000,22000,5175,0,15,2140.7276005037725,1.638040999750956,21728.80512499978,267.61062801932366
1778707984,200,,Aggregated,30.800000,0.000000,15,110,2500,5700,8700,11000,13000,15000,19000,22000,22000,5199,0,15,2139.0957288705554,1.638040999750956,21728.80512499978,267.76322369686477
1778707985,200,,Aggregated,31.500000,0.000000,15,110,2500,5700,8700,11000,13000,15000,19000,22000,22000,5233,0,15,2138.1383280108976,1.638040999750956,21728.80512499978,267.9556659659851
1778707986,200,,Aggregated,30.400000,0.000000,15,110,2600,5700,8700,11000,13000,15000,19000,22000,22000,5256,0,15,2139.541938233642,1.638040999750956,21728.80512499978,268.0673515981735
1778707987,200,,Aggregated,30.400000,0.000000,15,110,2600,5700,8700,11000,13000,15000,19000,22000,22000,5279,0,15,2139.3714598842616,1.638040999750956,21728.80512499978,267.8768706194355
1778707988,200,,Aggregated,31.200000,0.000000,15,110,2700,5700,8600,11000,13000,15000,19000,22000,22000,5321,0,15,2141.7003207068246,1.638040999750956,21728.80512499978,267.8900582597256
1778707989,200,,Aggregated,31.400000,0.000000,15,110,2800,5700,8600,11000,13000,15000,19000,22000,22000,5350,0,15,2141.94928781533,1.638040999750956,21728.80512499978,267.90168224299066
1778707990,200,,Aggregated,29.500000,0.000000,15,110,2700,5700,8600,11000,13000,15000,19000,22000,22000,5381,0,15,2139.0535307602713,1.638040999750956,21728.80512499978,267.87158520721056
1778707991,200,,Aggregated,29.000000,0.000000,15,110,2800,5700,8600,11000,13000,15000,19000,22000,22000,5417,0,15,2141.7618243991187,1.638040999750956,21728.80512499978,267.9621561750046
